00001,100,1,1534406900,1534407789.965,0,27
00002,100,1,1534407373,1534407789.965,0,27
00003,50,1,1534407055,1534407789.965,0,27
00004,100,1,1534407660,1534407789.965,0,27
00005,100,1,1534407673,1534407789.965,0,27
00006,50,1,1534407433,1534407789.966,0,27
00007,50,1,1534406789,1534407789.966,0,27
00008,100,1,1534407436,1534407789.966,0,27
00009,100,1,1534407526,1534407789.966,0,27
00010,50,1,1534407237,1534407789.966,0,27
00011,50,1,1534407180,1534407789.966,0,27
00012,50,1,1534406898,1534407789.966,0,27
00013,50,1,1534407704,1534407789.966,0,27
00014,10,1,1534406975,1534407789.966,0,27
00015,100,0,1534407301,1534407788.082,-1,27
00016,100,0,1534406986,1534407788.295,-1,27
00017,50,0,1534407232,1534407788.1,-1,27
00018,50,0,1534407004,1534407788.256,-1,27
00019,100,0,1534407639,1534407788.027,-1,27
00020,100,0,1534407603,1534407788.035,-1,27
00021,100,0,1534407159,1534407788.127,-1,27
00022,100,1,1534406790,1534408206.948,-1,17
00023,50,0,1534407139,1534407788.144,-1,27
00024,50,0,1534406882,1534407788.57,-1,27
00025,100,0,1534407283,1534407788.086,-1,27
00026,100,0,1534406853,1534407788.791,-1,27
00027,100,0,1534406859,1534407788.714,-1,27
00028,50,0,1534407359,1534407788.067,-1,27
00029,100,0,1534407672,1534407788.021,-1,27
00030,100,0,1534406995,1534407788.275,-1,27
00031,100,0,1534407436,1534407788.056,-1,27
00032,100,0,1534407274,1534407788.089,-1,27
00033,100,0,1534407724,1534407788.01,-1,27
00034,100,0,1534407055,1534407788.191,-1,27
00035,100,0,1534407408,1534407788.06,-1,27
00036,100,1,1534406800,1534408382.569,-1,22
00037,100,0,1534407628,1534407788.028,-1,27
00038,100,0,1534407601,1534407788.035,-1,27
00039,100,0,1534407276,1534407788.088,-1,27
00040,100,0,1534407512,1534407788.047,-1,27
00041,50,0,1534406880,1534407788.582,-1,27
00042,10,0,1534407537,1534407788.044,-1,27
00043,50,0,1534407323,1534407788.076,-1,27
00044,50,0,1534407698,1534407788.016,-1,27
00045,100,0,1534407073,1534407788.174,-1,27
00046,100,0,1534407589,1534407788.037,-1,27
00047,100,0,1534407247,1534407788.096,-1,27
00048,100,0,1534407718,1534407788.011,-1,27
00049,10,0,1534407699,1534407788.015,-1,27
00050,100,0,1534407161,1534407788.125,-1,27
00051,100,0,1534407573,1534407788.041,-1,27
00052,100,1,1534406773,1534407832.74,-1,26
00053,100,0,1534407566,1534407788.042,-1,27
00054,100,0,1534406888,1534407788.558,-1,27
00055,100,0,1534407750,1534407788.007,-1,27
00056,50,0,1534407457,1534407788.054,-1,27
00057,50,0,1534407139,1534407788.144,-1,27
00058,100,0,1534406933,1534407788.387,-1,27
00059,100,0,1534406944,1534407788.365,-1,27
00060,100,0,1534407721,1534407788.01,-1,27
00061,50,0,1534407365,1534407788.066,-1,27
00062,50,1,1534406794,1534408385.385,-1,19
00063,100,0,1534407496,1534407788.049,-1,27
00064,50,0,1534406844,1534407788.973,-1,27
00065,50,0,1534407495,1534407788.05,-1,27
00066,50,0,1534407314,1534407788.08,-1,27
00067,50,0,1534407420,1534407788.057,-1,27
00068,10,1,1534406799,1534407790.142,-1,27
00069,100,0,1534407083,1534407788.162,-1,27
00070,100,0,1534407748,1534407788.007,-1,27
00071,100,0,1534407727,1534407788.009,-1,27
00072,50,0,1534406804,1534408380.869,-1,24
00073,100,0,1534407467,1534407788.053,-1,27
00074,50,0,1534407019,1534407788.233,-1,27
00075,50,0,1534407108,1534407788.153,-1,27
00076,50,0,1534407646,1534407788.025,-1,27
00077,50,0,1534407005,1534407788.254,-1,27
00078,100,0,1534407089,1534407788.16,-1,27
00079,100,0,1534407056,1534407788.191,-1,27
00080,100,0,1534407599,1534407788.036,-1,27
00081,50,0,1534406868,1534407788.641,-1,27
00082,100,0,1534407750,1534407788.007,-1,27
00083,50,0,1534407515,1534407788.047,-1,27
00084,100,0,1534407584,1534407788.038,-1,27
00085,100,0,1534406997,1534407788.271,-1,27
00086,100,0,1534407494,1534407788.05,-1,27
00087,100,0,1534407306,1534407788.081,-1,27
00088,100,0,1534407206,1534407788.111,-1,27
00089,100,0,1534407656,1534407788.025,-1,27
00090,10,0,1534407208,1534407788.107,-1,27
00091,100,0,1534406930,1534407788.401,-1,27
00092,100,0,1534407461,1534407788.053,-1,27
00093,50,1,1534406790,1534408206.956,-1,17
00094,10,0,1534407076,1534407788.172,-1,27
00095,50,0,1534407442,1534407788.055,-1,27
00096,100,0,1534406846,1534407788.928,-1,27
00097,100,0,1534407316,1534407788.078,-1,27
00098,100,0,1534407316,1534407788.078,-1,27
00099,100,0,1534406806,1534408379.963,-1,27
00100,100,0,1534407666,1534407788.023,-1,27
00101,100,0,1534406821,1534407789.42,-1,27
00102,100,0,1534406973,1534407788.318,-1,27
00103,50,0,1534407024,1534407788.22,-1,27
00104,100,0,1534407060,1534407788.187,-1,27
00105,100,0,1534407680,1534407788.02,-1,27
00106,50,0,1534407032,1534407788.212,-1,27
00107,50,0,1534407126,1534407788.148,-1,27
00108,100,0,1534407061,1534407788.186,-1,27
00109,10,0,1534407534,1534407788.045,-1,27
00110,100,0,1534407203,1534407788.112,-1,27
00111,50,0,1534407292,1534407788.083,-1,27
00112,100,0,1534407512,1534407788.048,-1,27
00113,100,0,1534406845,1534407788.951,-1,27
00114,50,0,1534407487,1534407788.051,-1,27
00115,100,0,1534407483,1534407788.051,-1,27
00116,100,0,1534407207,1534407788.11,-1,27
00117,50,0,1534407078,1534407788.17,-1,27
00118,100,0,1534407022,1534407788.23,-1,27
00119,100,0,1534407194,1534407788.116,-1,27
00120,100,0,1534407259,1534407788.093,-1,27
00121,100,0,1534407410,1534407788.059,-1,27
00122,50,0,1534407587,1534407788.037,-1,27
00123,100,0,1534407746,1534407788.008,-1,27
00124,100,0,1534406899,1534407788.518,-1,27
00125,50,0,1534407482,1534407788.052,-1,27
00126,50,0,1534407511,1534407788.048,-1,27
00127,50,0,1534407230,1534407788.101,-1,27
00128,100,0,1534406890,1534407788.554,-1,27
00129,10,0,1534407628,1534407788.029,-1,27
00130,100,0,1534407179,1534407788.121,-1,27
00131,100,0,1534407692,1534407788.017,-1,27
